"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: nbRows","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,27590.656000,NaN,"us/op",4,100000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,28475.392000,NaN,"us/op",4,100000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,35192.832000,NaN,"us/op",4,100000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,43555.094528,NaN,"us/op",4,100000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,46960.168141,NaN,"us/op",4,100000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,48562.176000,NaN,"us/op",4,100000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,800,851302.154240,885.904960,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,838860.800000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,849346.560000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,862978.048000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,866123.776000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,870318.080000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,891289.600000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,891289.600000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,891289.600000,NaN,"us/op",4,-1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,400,1160071.086080,16513.131495,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,1103101.952000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,1117782.016000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,1382023.168000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,1411383.296000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,1415577.600000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1421869.056000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,1421869.056000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,1421869.056000,NaN,"us/op",4,-1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,800,708993.351680,1878.568747,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,687865.856000,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,702545.920000,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,731906.048000,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,739246.080000,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,760207.114240,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,790626.304000,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,790626.304000,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,790626.304000,NaN,"us/op",4,-1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,797,818168.198585,5137.314344,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,774897.664000,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,817889.280000,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,843055.104000,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,849346.560000,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,1101633.945600,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1268776.960000,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,1268776.960000,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,1268776.960000,NaN,"us/op",4,-1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,7932695,13.741352,0.288965,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,10.336000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,11.584000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,12.352000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,12.624000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,14.736000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,168.704000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,320.000000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,41222.144000,NaN,"us/op",4,1,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,7925035,13.768133,0.289520,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,10.384000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,11.632000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,12.096000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,12.272000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,15.216000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,166.400000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,315.392000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,41615.360000,NaN,"us/op",4,1,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,195703,2043.696629,1.351391,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,1923.072000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,2019.328000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,2035.712000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,2048.000000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,2781.184000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,2834.432000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,2953.216000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,54984.704000,NaN,"us/op",4,1,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,195573,2044.965903,1.014735,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,1918.976000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,2021.376000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,2035.712000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,2050.048000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,2785.280000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,2842.624000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,2967.316890,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,6995.968000,NaN,"us/op",4,1,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,6605146,16.869904,0.305591,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,13.296000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,14.608000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,15.328000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,15.520000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,19.200000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,141.824000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,261.888000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,36438.016000,NaN,"us/op",4,10,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,7081491,17.247792,0.287268,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,13.760000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,15.088000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,15.936000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,16.128000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,19.552000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,137.728000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,253.696000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,36044.800000,NaN,"us/op",4,10,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,195324,2047.734065,1.019255,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,1931.264000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,2025.472000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,2039.808000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,2052.096000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,2789.376000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,2842.624000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,2965.504000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,6864.896000,NaN,"us/op",4,10,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,195094,2050.063463,1.035704,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,1931.264000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,2027.520000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,2041.856000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,2056.192000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,2793.472000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,2854.912000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,2977.714176,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,12877.824000,NaN,"us/op",4,10,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1329734,300.543664,0.164253,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,283.136000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,293.376000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,308.736000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,310.784000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,322.560000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1181.696000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1236.992000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,3293.184000,NaN,"us/op",4,1000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1122613,356.061396,0.190555,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,341.504000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,349.184000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,360.448000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,363.008000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,376.832000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1216.512000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1271.808000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,6406.144000,NaN,"us/op",4,1000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,175146,2283.096078,1.384630,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,2125.824000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,2256.896000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,2277.376000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,2297.856000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,3039.232000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,3100.672000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,3561.170944,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,24903.680000,NaN,"us/op",4,1000,true,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,172706,2315.542089,1.719901,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,2166.784000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,2285.568000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,2310.144000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,2334.720000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,3072.000000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,3215.360000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,13494.624256,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,25231.360000,NaN,"us/op",4,1000,true,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,12297,32926.116192,52.903576,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,30605.312000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,32210.944000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,35192.832000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,35323.904000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,35586.048000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,37651.087360,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,97040.007168,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,109314.048000,NaN,"us/op",4,100000,false,8192,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,10276,39497.104592,26.078569,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,37617.664000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,39452.672000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,40501.248000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,40632.320000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,41353.216000,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,42514.710528,NaN,"us/op",4,100000,false,8192,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,44491.682611,NaN,"us/op",4,100000,false,8192,true,false
