"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: nbRows","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,291.840000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,307.712000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,315.392000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,328.704000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1357.824000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,4244.298138,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,14237.696000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,1151945,346.434925,0.274638,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,312.320000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,336.384000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,367.104000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,370.688000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,383.488000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1406.976000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,4694.016000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,13205.504000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,13672,29640.338500,44.822609,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,27262.976000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,30310.400000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,31326.208000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,31555.584000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,32374.784000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,35279.798272,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,52218.835763,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,52363.264000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,11119,36609.509431,65.378492,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,33685.504000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,35651.584000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,39518.208000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,39845.888000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,40697.856000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,42705.879040,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,47212.134400,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,47579.136000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,17221,23505.656047,64.364266,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,21757.952000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,23265.280000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,24346.624000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,25100.288000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,42139.648000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,44236.800000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,46246.631834,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,48234.496000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,13741,29532.428874,102.255874,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,27590.656000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,28737.536000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,31326.208000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,32800.768000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,53870.592000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,57409.536000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,58499.543859,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,58720.256000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,800,852192.133120,618.709948,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,834666.496000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,854589.440000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,856686.592000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,856686.592000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,861918.986240,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,873463.808000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,873463.808000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,873463.808000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,400,1225266.298880,11262.855932,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,1155530.752000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,1216348.160000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,1240884.838400,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,1492647.936000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,1507852.288000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1512046.592000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,1512046.592000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,1512046.592000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,800,749806.551040,7573.630208,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,701497.344000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,723517.440000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,817889.280000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,892285.747200,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,990904.320000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1306525.696000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,1306525.696000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,1306525.696000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback","sample",1,742,951040.060722,10125.216451,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.00","sample",1,1,888143.872000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.50","sample",1,1,919601.152000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.90","sample",1,1,1027604.480000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.95","sample",1,1,1082130.432000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,1350859.489280,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1681915.904000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,1681915.904000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,1681915.904000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,8439247,12.691782,0.274661,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,9.904000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,10.960000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,11.520000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,11.792000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,12.352000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,91.520000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,183.552000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,46137.344000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,7686290,13.816273,0.287515,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,11.168000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,12.144000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,12.640000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,12.768000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,13.264000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,86.016000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,168.704000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,48103.424000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,6086407,33.061228,0.119447,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,26.720000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,31.552000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,32.384000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,32.736000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,41.472000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,72.064000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,6234.112000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,17465.344000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,5883360,34.163451,0.119870,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,28.000000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,32.672000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,33.472000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,33.856000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,43.200000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,72.320000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,6225.920000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,17498.112000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1284749,310.536537,0.188595,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,290.816000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,307.200000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,313.344000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,316.416000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,324.096000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1284.096000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1869.465600,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,9076.736000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,980113,407.336376,0.247165,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,373.760000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,406.528000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,413.184000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,417.280000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,428.032000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1374.208000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,3002.181222,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,9158.656000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1225651,325.542107,0.253138,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,289.280000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,317.952000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,346.112000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,349.184000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,360.960000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1385.160704,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,4496.696934,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,11173.888000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1013191,393.997360,0.306100,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,360.448000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,386.560000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,406.016000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,414.208000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,425.984000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1449.590784,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,4978.468454,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,11763.712000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,12072,33622.060787,47.773743,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,30113.792000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,33816.576000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,35651.584000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,35782.656000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,36044.800000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,39115.423744,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,56297.999565,NaN,"us/op",4,100000,false,64,false,false
