"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: nbRows","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.99","sample",1,1,1324896.747520,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.999","sample",1,1,1415577.600000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p0.9999","sample",1,1,1415577.600000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvCallback:parseCsvCallback·p1.00","sample",1,1,1415577.600000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,12353686,8.757894,0.247484,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,6.416000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,7.184000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,7.584000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,7.728000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,8.336000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,152.832000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,289.280000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,60882.944000,NaN,"us/op",4,1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,12155556,8.894716,0.249735,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,6.544000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,7.304000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,7.696000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,7.808000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,8.384000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,150.272000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,285.696000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,60751.872000,NaN,"us/op",4,1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,7872679,25.863449,0.106310,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,20.192000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,24.288000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,25.216000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,25.664000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,31.296000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,115.712000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,7028.736000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,11419.648000,NaN,"us/op",4,1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,7838051,25.955951,0.105569,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,20.128000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,24.384000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,25.344000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,25.824000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,31.488000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,113.280000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,7004.160000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,15187.968000,NaN,"us/op",4,1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,9118654,11.737735,0.262886,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,9.216000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,10.128000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,10.592000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,10.720000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,12.736000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,119.040000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,218.880000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,50790.400000,NaN,"us/op",4,10,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,8664546,12.571217,0.299286,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,9.792000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,10.656000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,11.024000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,11.152000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,13.312000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,114.304000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,209.152000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,54001.664000,NaN,"us/op",4,10,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,6997014,29.109542,0.113525,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,23.232000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,27.424000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,28.384000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,28.896000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,35.200000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,111.872000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,6807.552000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,9338.880000,NaN,"us/op",4,10,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,6823084,29.803148,0.113599,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,23.904000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,28.160000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,29.120000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,29.696000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,36.096000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,112.128000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,6807.552000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,11223.040000,NaN,"us/op",4,10,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1326894,301.186954,0.158622,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,288.768000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,296.448000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,301.056000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,304.640000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,322.048000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1142.784000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1208.320000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,1945.600000,NaN,"us/op",4,1000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1122293,356.170097,0.185678,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,342.528000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,351.744000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,356.352000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,359.424000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,377.856000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1177.600000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1228.800000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,1935.360000,NaN,"us/op",4,1000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1235284,323.538982,0.173148,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,292.864000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,316.928000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,331.264000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,337.408000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,354.816000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1179.648000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1243.136000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,2478.080000,NaN,"us/op",4,1000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,1128700,354.126378,0.188861,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,307.712000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,348.160000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,360.960000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,366.592000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,395.776000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1206.272000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1263.616000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,3592.192000,NaN,"us/op",4,1000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,12382,32730.214383,27.082265,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,31195.136000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,32669.696000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,33751.040000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,34537.472000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,35979.264000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,36634.624000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,44725.095629,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,46661.632000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,10785,37482.040636,29.648470,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,36306.944000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,37355.520000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,38954.598400,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,39976.960000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,40239.104000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,41170.632704,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,43702.209741,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,43712.512000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,15299,26471.971173,57.383615,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,23330.816000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,25886.720000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,29294.592000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,30965.760000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,33292.288000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,38404.096000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,45272.924160,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,46071.808000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,13595,29845.913901,51.081803,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,26935.296000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,29523.968000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,32178.176000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,32899.072000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,34865.152000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,45640.843264,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,50344.886272,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,50462.720000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,800,919404.544000,1098.129515,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,902823.936000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,918552.576000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,931030.630400,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,938475.520000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,943718.400000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,965738.496000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,965738.496000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,965738.496000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,400,1419682.775040,12935.744115,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,1186988.032000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,1438646.272000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,1465070.387200,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,1484049.612800,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,1488977.920000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1491075.072000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1491075.072000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,1491075.072000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,734,902665.363880,16849.930112,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,766509.056000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,861929.472000,NaN,"us/op",4,-1,true,64,false,false
