"Benchmark","Percentile","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,1608.830157,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,1614.807040,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,1616.904192,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1616.904192,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1616.904192,NaN,"ms/op",4,false,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,699,962.963295,16.840838,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,794.820608,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,930.086912,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,1132.462080,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,1205.862400,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,1451.229184,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,1713.373184,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1713.373184,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1713.373184,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,517,1055.648310,12.359848,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,926.941184,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,1046.478848,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,1172.307968,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,1203.765248,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,1351.530578,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,1405.091840,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1405.091840,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1405.091840,NaN,"ms/op",4,true,64,true,false
"UnivocityConcurrentCsvParserBenchmark.parseCsv","avgt","sample",1,800,794.817987,1.615967,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.00","sample",1,1,774.897664,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.50","sample",1,1,792.723456,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.90","sample",1,1,806.354944,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.95","sample",1,1,812.646400,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.99","sample",1,1,849.336074,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.999","sample",1,1,922.746880,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,922.746880,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p1.00","sample",1,1,922.746880,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","avgt","sample",1,400,1302.415278,9.034524,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1272.971264,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1289.748480,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1329.594368,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1365.036237,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1589.326643,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1986.002944,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1986.002944,NaN,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1986.002944,NaN,"ms/op",,,,true,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,799,958.691120,1.119590,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,941.621248,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,957.349888,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,969.932800,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,974.127104,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,994.050048,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1041.235968,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1041.235968,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1041.235968,NaN,"ms/op",,false,64,false,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,400,1846.112420,5.570568,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1799.356416,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1847.590912,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1883.242496,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1906.311168,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1962.829414,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2021.654528,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2021.654528,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2021.654528,NaN,"ms/op",,false,64,true,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,786,851.826589,6.717941,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,813.694976,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,835.715072,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,894.749901,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,964.637491,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1097.355756,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1505.755136,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1505.755136,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1505.755136,NaN,"ms/op",,true,64,false,
"UnivocityCsvParserBenchmark.parseCsv","avgt","sample",1,400,1377.566720,17.131269,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1319.108608,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.50","sample",1,1,1346.371584,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1480.169882,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1545.181594,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1827.835740,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.999","sample",1,1,2415.919104,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,2415.919104,NaN,"ms/op",,true,64,true,
"UnivocityCsvParserBenchmark.parseCsv","p1.00","sample",1,1,2415.919104,NaN,"ms/op",,true,64,true,
